Name,Position,Team,AgainstTeam,Stat,Line,Odds,H2HArray,L5Array,l7_mr,l15_mr,l30_mr,FinalMatchupScore,Temp,Size,H2HAvg,L5Avg,Diff,Rel Diff,Percent,Sample Size,Score,GameId
Rui Hachimura,PF,LAL,WAS,Points,19.5,demon,[11],"[6, 8, 7, 2, 8]",29,30,30,98.235,0,1,11.0,6.2,-8.5,-0.25,-43.59,1,3.619,NBA_game_K4W94cYl2FzkBxVT0Rh8NYk6
Rui Hachimura,PF,LAL,WAS,Points,17.5,demon,[11],"[6, 8, 7, 2, 8]",29,30,30,98.235,0,1,11.0,6.2,-6.5,-0.25,-37.143,1,3.619,NBA_game_K4W94cYl2FzkBxVT0Rh8NYk6
Rui Hachimura,PF,LAL,WAS,Points,14.5,demon,[11],"[6, 8, 7, 2, 8]",29,30,30,98.235,0,1,11.0,6.2,-3.5,-0.241,-24.138,1,3.624,NBA_game_K4W94cYl2FzkBxVT0Rh8NYk6
Rui Hachimura,PF,LAL,WAS,Pts+Rebs,24.5,demon,[13],"[9, 11, 8, 3, 11]",29,30,30,98.235,0,1,13.0,8.4,-11.5,-0.25,-46.939,1,3.619,NBA_game_K4W94cYl2FzkBxVT0Rh8NYk6
Rui Hachimura,PF,LAL,WAS,Pts+Rebs,19.5,demon,[13],"[9, 11, 8, 3, 11]",29,30,30,98.235,0,1,13.0,8.4,-6.5,-0.25,-33.333,1,3.619,NBA_game_K4W94cYl2FzkBxVT0Rh8NYk6
Rui Hachimura,PF,LAL,WAS,Rebounds,6.5,demon,[2],"[3, 3, 1, 1, 3]",28,27,29,92.685,0,1,2.0,2.2,-4.5,-0.25,-69.231,1,3.397,NBA_game_K4W94cYl2FzkBxVT0Rh8NYk6
Rui Hachimura,PF,LAL,WAS,Rebounds,5.5,demon,[2],"[3, 3, 1, 1, 3]",28,27,29,92.685,0,1,2.0,2.2,-3.5,-0.25,-63.636,1,3.397,NBA_game_K4W94cYl2FzkBxVT0Rh8NYk6
Rui Hachimura,PF,LAL,WAS,Rebounds,4.5,demon,[2],"[3, 3, 1, 1, 3]",28,27,29,92.685,0,1,2.0,2.2,-2.5,-0.25,-55.556,1,3.397,NBA_game_K4W94cYl2FzkBxVT0Rh8NYk6
Sam Hauser,SF,BOS,ATL,3-PT Made,4.5,demon,"[10, 2, 2]","[0, 0, 3, 2, 2]",3,2,2,8.325,1,3,4.667,1.4,0.167,0.037,3.704,3,1.004,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Sam Hauser,SF,BOS,ATL,3-PT Made,3.5,demon,"[10, 2, 2]","[0, 0, 3, 2, 2]",3,2,2,8.325,1,3,4.667,1.4,1.167,0.25,33.333,3,1.408,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Sam Hauser,SF,BOS,ATL,3-PT Made,2.5,demon,"[10, 2, 2]","[0, 0, 3, 2, 2]",3,2,2,8.325,2.0,3,4.667,1.4,2.167,0.25,86.667,3,2.545,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Sam Hauser,SF,BOS,ATL,Assists,2.5,demon,"[3, 1, 2]","[1, 1, 0, 2, 0]",13,4,3,27.75,1.5,3,2.0,0.8,-0.5,-0.2,-20.0,3,1.972,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Sam Hauser,SF,BOS,ATL,Blocked Shots,0.5,demon,"[1, 1, 0]","[1, 1, 0, 0, 0]",10,16,21,46.065,2,3,0.667,0.4,0.167,0.25,33.333,3,4.088,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Sam Hauser,SF,BOS,ATL,Points,14.5,demon,"[30, 12, 10]","[0, 2, 9, 10, 7]",11,9,16,37.185,1,3,17.333,5.6,2.833,0.195,19.54,3,2.371,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Sam Hauser,SF,BOS,ATL,Points,9.5,demon,"[30, 12, 10]","[0, 2, 9, 10, 7]",11,9,16,37.185,3,3,17.333,5.6,7.833,0.25,82.456,3,4.37,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Sam Hauser,SF,BOS,ATL,Pts+Rebs,19.5,demon,"[36, 19, 13]","[4, 4, 14, 13, 10]",9,8,17,33.3,1.5,3,22.667,9.0,3.167,0.162,16.239,3,2.565,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Sam Hauser,SF,BOS,ATL,Pts+Rebs,14.5,demon,"[36, 19, 13]","[4, 4, 14, 13, 10]",9,8,17,33.3,2,3,22.667,9.0,8.167,0.25,56.322,3,3.194,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Sam Hauser,SF,BOS,ATL,Rebounds,6.5,demon,"[6, 7, 3]","[4, 2, 5, 3, 3]",13,14,23,49.95,1.5,3,5.333,3.4,-1.167,-0.18,-17.949,3,2.771,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Sam Hauser,SF,BOS,ATL,Rebounds,5.5,demon,"[6, 7, 3]","[4, 2, 5, 3, 3]",13,14,23,49.95,2,3,5.333,3.4,-0.167,-0.03,-3.03,3,3.483,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Sam Hauser,SF,BOS,ATL,Rebounds,4.5,demon,"[6, 7, 3]","[4, 2, 5, 3, 3]",13,14,23,49.95,2,3,5.333,3.4,0.833,0.185,18.519,3,4.01,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Sam Hauser,SF,BOS,ATL,Steals,1.5,demon,"[1, 0, 0]","[0, 0, 0, 0, 0]",29,28,23,92.13,0,3,0.333,0.0,-1.167,-0.25,-77.778,3,3.182,NBA_game_qDIIeJAd4dQJgtvkRNR3fXLd
Sam Merrill,SG,CLE,UTA,3-PT Made,5.5,demon,[3],"[3, 3, 2, 4, 2]",28,30,28,95.46,0,1,3.0,2.8,-2.5,-0.25,-45.455,1,3.508,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,3-PT Made,4.5,demon,[3],"[3, 3, 2, 4, 2]",28,30,28,95.46,0,1,3.0,2.8,-1.5,-0.25,-33.333,1,3.625,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,3-PT Made,3.5,demon,[3],"[3, 3, 2, 4, 2]",28,30,28,95.46,0.5,1,3.0,2.8,-0.5,-0.143,-14.286,1,4.576,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Assists,4.5,demon,[3],"[3, 2, 1, 4, 4]",23,20,27,75.48,0,1,3.0,2.8,-1.5,-0.25,-33.333,1,2.942,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Assists,3.5,demon,[3],"[3, 2, 1, 4, 4]",23,20,27,75.48,0.5,1,3.0,2.8,-0.5,-0.143,-14.286,1,3.893,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Assists,2.5,demon,[3],"[3, 2, 1, 4, 4]",23,20,27,75.48,1,1,3.0,2.8,0.5,0.2,20.0,1,5.044,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Blocked Shots,0.5,demon,[0],"[2, 0, 0, 0, 0]",13,6,8,32.745,0,1,0.0,0.4,-0.5,-0.25,-100.0,1,1.266,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Points,19.5,demon,[14],"[13, 15, 19, 18, 10]",30,30,26,97.68,0,1,14.0,15.0,-5.5,-0.25,-28.205,1,3.726,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Points,17.5,demon,[14],"[13, 15, 19, 18, 10]",30,30,26,97.68,0,1,14.0,15.0,-3.5,-0.2,-20.0,1,4.163,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Points,15.5,demon,[14],"[13, 15, 19, 18, 10]",30,30,26,97.68,0,1,14.0,15.0,-1.5,-0.097,-9.677,1,4.413,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Pts+Asts,24.5,demon,[17],"[16, 17, 20, 22, 14]",30,30,26,97.68,0,1,17.0,17.8,-7.5,-0.25,-30.612,1,3.597,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Pts+Asts,19.5,demon,[17],"[16, 17, 20, 22, 14]",30,30,26,97.68,0,1,17.0,17.8,-2.5,-0.128,-12.821,1,4.242,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Pts+Rebs,24.5,demon,[16],"[14, 25, 23, 20, 13]",30,30,27,98.235,0,1,16.0,19.0,-8.5,-0.25,-34.694,1,3.869,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Pts+Rebs,19.5,demon,[16],"[14, 25, 23, 20, 13]",30,30,27,98.235,0,1,16.0,19.0,-3.5,-0.179,-17.949,1,4.509,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Pts+Rebs+Asts,29.5,demon,[19],"[17, 27, 24, 24, 17]",30,30,29,99.345,0,1,19.0,21.8,-10.5,-0.25,-35.593,1,3.663,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Pts+Rebs+Asts,24.5,demon,[19],"[17, 27, 24, 24, 17]",30,30,29,99.345,0,1,19.0,21.8,-5.5,-0.224,-22.449,1,4.238,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Pts+Rebs+Asts,23.5,demon,[19],"[17, 27, 24, 24, 17]",30,30,29,99.345,0,1,19.0,21.8,-4.5,-0.191,-19.149,1,4.516,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Rebounds,5.5,demon,[2],"[1, 10, 4, 2, 3]",24,28,29,87.135,0,1,2.0,4.0,-3.5,-0.25,-63.636,1,3.408,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Rebounds,4.5,demon,[2],"[1, 10, 4, 2, 3]",24,28,29,87.135,0,1,2.0,4.0,-2.5,-0.25,-55.556,1,3.617,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Rebounds,3.5,demon,[2],"[1, 10, 4, 2, 3]",24,28,29,87.135,0,1,2.0,4.0,-1.5,-0.25,-42.857,1,4.02,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Rebs+Asts,9.5,demon,[5],"[4, 12, 5, 6, 7]",25,26,29,86.58,0,1,5.0,6.8,-4.5,-0.25,-47.368,1,3.386,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Rebs+Asts,7.5,demon,[5],"[4, 12, 5, 6, 7]",25,26,29,86.58,0,1,5.0,6.8,-2.5,-0.25,-33.333,1,3.607,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Rebs+Asts,6.5,demon,[5],"[4, 12, 5, 6, 7]",25,26,29,86.58,0,1,5.0,6.8,-1.5,-0.231,-23.077,1,3.944,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Sam Merrill,SG,CLE,UTA,Steals,1.5,demon,[0],"[1, 0, 2, 0, 0]",23,19,25,73.26,0,1,0.0,0.6,-1.5,-0.25,-100.0,1,2.853,NBA_game_DhKB0oWG1VFqJj5HAndhPQkM
Stephon Castle,SG,SAS,CHI,3-PT Made,2.5,demon,[1],"[1, 1, 2, 0, 2]",8,17,26,46.62,0,1,1.0,1.2,-1.5,-0.25,-60.0,1,1.788,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,3-PT Made,1.5,demon,[1],"[1, 1, 2, 0, 2]",8,17,26,46.62,0.5,1,1.0,1.2,-0.5,-0.25,-33.333,1,2.794,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Assists,10.5,demon,[11],"[8, 12, 6, 9, 10]",21,22,21,71.04,1,1,11.0,9.0,0.5,0.048,4.762,1,4.137,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Assists,9.5,demon,[11],"[8, 12, 6, 9, 10]",21,22,21,71.04,1,1,11.0,9.0,1.5,0.158,15.789,1,4.493,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Assists,8.5,demon,[11],"[8, 12, 6, 9, 10]",21,22,21,71.04,1,1,11.0,9.0,2.5,0.25,29.412,1,4.854,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Blocked Shots,0.5,demon,[0],"[0, 1, 0, 0, 0]",30,29,28,97.68,0,1,0.0,0.2,-0.5,-0.25,-100.0,1,3.83,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Points,22.5,demon,[19],"[23, 3, 19, 15, 22]",27,29,29,93.24,0,1,19.0,16.4,-3.5,-0.156,-15.556,1,3.823,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Points,20.5,demon,[19],"[23, 3, 19, 15, 22]",27,29,29,93.24,0,1,19.0,16.4,-1.5,-0.073,-7.317,1,4.021,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Points,18.5,demon,[19],"[23, 3, 19, 15, 22]",27,29,29,93.24,1,1,19.0,16.4,0.5,0.027,2.703,1,5.382,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Pts+Asts,34.5,demon,[30],"[31, 15, 25, 24, 32]",25,27,29,87.69,0,1,30.0,25.4,-4.5,-0.13,-13.043,1,3.266,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Pts+Asts,29.5,demon,[30],"[31, 15, 25, 24, 32]",25,27,29,87.69,1,1,30.0,25.4,0.5,0.017,1.695,1,4.904,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Pts+Rebs,29.5,demon,[24],"[30, 4, 26, 18, 32]",26,29,30,92.13,0,1,24.0,22.0,-5.5,-0.186,-18.644,1,3.878,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Pts+Rebs,24.5,demon,[24],"[30, 4, 26, 18, 32]",26,29,30,92.13,0.5,1,24.0,22.0,-0.5,-0.02,-2.041,1,4.812,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Pts+Rebs+Asts,35.5,demon,[35],"[38, 16, 32, 27, 42]",25,28,30,89.355,0.5,1,35.0,31.0,-0.5,-0.014,-1.408,1,4.455,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Pts+Rebs+Asts,33.5,demon,[35],"[38, 16, 32, 27, 42]",25,28,30,89.355,1,1,35.0,31.0,1.5,0.045,4.478,1,5.029,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Pts+Rebs+Asts,31.5,demon,[35],"[38, 16, 32, 27, 42]",25,28,30,89.355,1,1,35.0,31.0,3.5,0.111,11.111,1,5.34,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Rebounds,7.5,demon,[5],"[7, 1, 7, 3, 10]",23,27,24,81.585,0,1,5.0,5.6,-2.5,-0.25,-33.333,1,3.42,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Rebounds,6.5,demon,[5],"[7, 1, 7, 3, 10]",23,27,24,81.585,0,1,5.0,5.6,-1.5,-0.231,-23.077,1,3.738,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Rebounds,5.5,demon,[5],"[7, 1, 7, 3, 10]",23,27,24,81.585,0.5,1,5.0,5.6,-0.5,-0.091,-9.091,1,4.429,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Rebs+Asts,16.5,demon,[16],"[15, 13, 13, 12, 20]",21,27,25,78.81,0.5,1,16.0,14.6,-0.5,-0.03,-3.03,1,3.798,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Rebs+Asts,15.5,demon,[16],"[15, 13, 13, 12, 20]",21,27,25,78.81,1,1,16.0,14.6,0.5,0.032,3.226,1,4.495,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Rebs+Asts,14.5,demon,[16],"[15, 13, 13, 12, 20]",21,27,25,78.81,1,1,16.0,14.6,1.5,0.103,10.345,1,4.696,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Steals,2.5,demon,[3],"[1, 0, 2, 0, 0]",30,30,29,99.345,1,1,3.0,0.6,0.5,0.2,20.0,1,4.935,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Steals,1.5,demon,[3],"[1, 0, 2, 0, 0]",30,30,29,99.345,1,1,3.0,0.6,1.5,0.25,100.0,1,5.198,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Stephon Castle,SG,SAS,CHI,Turnovers,2.5,demon,[1],"[3, 0, 4, 5, 3]",20,19,14,62.16,0,1,1.0,3.0,-1.5,-0.25,-60.0,1,3.408,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Taylor Hendricks,PF,MEM,PHX,3-PT Made,3.5,demon,"[0, 0]","[0, 3, 3, 0, 0]",5,1,3,11.1,0,2,0.0,1.2,-3.5,-0.25,-100.0,2,0.259,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,3-PT Made,2.5,demon,"[0, 0]","[0, 3, 3, 0, 0]",5,1,3,11.1,0,2,0.0,1.2,-2.5,-0.25,-100.0,2,0.492,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Assists,2.5,demon,"[0, 0]","[2, 3, 0, 0, 1]",21,13,20,60.495,0,2,0.0,1.2,-2.5,-0.25,-100.0,2,2.351,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Assists,1.5,demon,"[0, 0]","[2, 3, 0, 0, 1]",21,13,20,60.495,0,2,0.0,1.2,-1.5,-0.25,-100.0,2,2.618,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Blks+Stls,2.5,demon,"[1, 0]","[4, 4, 2, 0, 2]",24,8,2,49.95,0,2,0.5,2.4,-2.0,-0.25,-80.0,2,2.186,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Blocked Shots,2.5,demon,"[0, 0]","[2, 1, 2, 0, 0]",19,9,3,43.29,0,2,0.0,1.0,-2.5,-0.25,-100.0,2,1.313,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Blocked Shots,1.5,demon,"[0, 0]","[2, 1, 2, 0, 0]",19,9,3,43.29,0,2,0.0,1.0,-1.5,-0.25,-100.0,2,1.78,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Points,15.5,demon,"[0, 0]","[12, 14, 9, 2, 5]",16,20,25,62.715,0,2,0.0,8.4,-15.5,-0.25,-100.0,2,2.09,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Points,14.5,demon,"[0, 0]","[12, 14, 9, 2, 5]",16,20,25,62.715,0,2,0.0,8.4,-14.5,-0.25,-100.0,2,2.207,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Points,13.5,demon,"[0, 0]","[12, 14, 9, 2, 5]",16,20,25,62.715,0,2,0.0,8.4,-13.5,-0.25,-100.0,2,2.323,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Pts+Rebs,24.5,demon,"[6, 0]","[17, 16, 13, 10, 12]",12,18,27,54.945,0,2,3.0,13.6,-21.5,-0.25,-87.755,2,1.779,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Pts+Rebs,19.5,demon,"[6, 0]","[17, 16, 13, 10, 12]",12,18,27,54.945,0,2,3.0,13.6,-16.5,-0.25,-84.615,2,1.779,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Pts+Rebs+Asts,25.5,demon,"[6, 0]","[19, 19, 13, 10, 13]",15,19,26,60.495,0,2,3.0,14.8,-22.5,-0.25,-88.235,2,2.001,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Pts+Rebs+Asts,23.5,demon,"[6, 0]","[19, 19, 13, 10, 13]",15,19,26,60.495,0,2,3.0,14.8,-20.5,-0.25,-87.234,2,2.001,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Pts+Rebs+Asts,21.5,demon,"[6, 0]","[19, 19, 13, 10, 13]",15,19,26,60.495,0,2,3.0,14.8,-18.5,-0.25,-86.047,2,2.001,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Rebounds,9.5,demon,"[6, 0]","[5, 2, 4, 8, 7]",3,14,27,35.52,0,2,3.0,5.2,-6.5,-0.25,-68.421,2,1.002,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Rebounds,8.5,demon,"[6, 0]","[5, 2, 4, 8, 7]",3,14,27,35.52,0,2,3.0,5.2,-5.5,-0.25,-64.706,2,1.119,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Rebounds,7.5,demon,"[6, 0]","[5, 2, 4, 8, 7]",3,14,27,35.52,0,2,3.0,5.2,-4.5,-0.25,-60.0,2,1.352,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Rebs+Asts,10.5,demon,"[6, 0]","[7, 5, 4, 8, 8]",10,15,27,48.285,0,2,3.0,6.4,-7.5,-0.25,-71.429,2,1.513,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Rebs+Asts,9.5,demon,"[6, 0]","[7, 5, 4, 8, 8]",10,15,27,48.285,0,2,3.0,6.4,-6.5,-0.25,-68.421,2,1.513,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Rebs+Asts,8.5,demon,"[6, 0]","[7, 5, 4, 8, 8]",10,15,27,48.285,0,2,3.0,6.4,-5.5,-0.25,-64.706,2,1.748,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Steals,2.5,demon,"[1, 0]","[2, 3, 0, 0, 2]",23,10,2,50.505,0,2,0.5,1.4,-2.0,-0.25,-80.0,2,1.835,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Taylor Hendricks,PF,MEM,PHX,Steals,1.5,demon,"[1, 0]","[2, 3, 0, 0, 2]",23,10,2,50.505,0,2,0.5,1.4,-1.0,-0.25,-66.667,2,2.423,NBA_game_XQLsQE3JYfKUtCSFyLjB0UtO
Tre Jones,SG,CHI,SAS,3-PT Made,1.5,demon,[0],"[2, 0, 0, 1, 1]",21,16,9,57.72,0,1,0.0,0.8,-1.5,-0.25,-100.0,1,2.465,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Tre Jones,SG,CHI,SAS,Assists,7.5,demon,[7],"[3, 6, 7, 9, 6]",19,10,22,54.945,0.5,1,7.0,6.2,-0.5,-0.067,-6.667,1,2.9,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Tre Jones,SG,CHI,SAS,Assists,6.5,demon,[7],"[3, 6, 7, 9, 6]",19,10,22,54.945,1,1,7.0,6.2,0.5,0.077,7.692,1,3.924,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Tre Jones,SG,CHI,SAS,Blks+Stls,1.5,demon,[2],"[3, 2, 0, 2, 2]",14,22,20,58.83,1,1,2.0,1.8,0.5,0.25,33.333,1,4.576,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Tre Jones,SG,CHI,SAS,Blocked Shots,0.5,demon,[0],"[0, 0, 0, 1, 0]",19,24,25,72.15,0,1,0.0,0.2,-0.5,-0.25,-100.0,1,2.809,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
Tre Jones,SG,CHI,SAS,Points,19.5,demon,[20],"[20, 15, 15, 21, 19]",14,1,1,24.975,1,1,20.0,18.0,0.5,0.026,2.564,1,2.559,NBA_game_q9bEHlzNVRBqg2r2zZIhKfSc
